time,open,close
2023-06-12T16:30:00Z,31208,31206
2023-06-12T16:35:00Z,31220,31255
2023-06-12T16:40:00Z,31259,31246
2023-06-12T16:45:00Z,31243,31243
2023-06-12T16:50:00Z,31246,31206
2023-06-12T16:55:00Z,31202,31198
2023-06-12T17:00:00Z,31205,31200
2023-06-12T17:05:00Z,31194,31195
2023-06-12T17:10:00Z,31192,31171
2023-06-12T17:15:00Z,31168,31135
2023-06-12T17:20:00Z,31132,31147
2023-06-12T17:25:00Z,31143,31129
2023-06-12T17:30:00Z,31127,31105
2023-06-12T17:35:00Z,31108,31071
2023-06-12T17:40:00Z,31073,31048
2023-06-12T17:45:00Z,31046,31071
2023-06-12T17:50:00Z,31070,31048
2023-06-12T17:55:00Z,31054,31057
2023-06-12T18:00:00Z,31067,31108
2023-06-12T18:05:00Z,31085,31046
2023-06-12T18:10:00Z,31046,31068
2023-06-12T18:15:00Z,31073,31075
2023-06-12T18:20:00Z,31075,31081
2023-06-12T18:25:00Z,31079,31070
2023-06-12T18:30:00Z,31062,31050
2023-06-12T18:35:00Z,31060,31062
2023-06-12T18:40:00Z,31067,31023
2023-06-12T18:45:00Z,31020,31019
2023-06-12T18:50:00Z,31022,31013
2023-06-12T18:55:00Z,31013,30983
2023-06-12T19:00:00Z,30982,30922
2023-06-12T19:05:00Z,30925,30969
2023-06-12T19:10:00Z,30971,31012
2023-06-12T19:15:00Z,31016,31022
2023-06-12T19:20:00Z,31022,31030
2023-06-12T19:25:00Z,31031,31053
2023-06-12T19:30:00Z,31051,31037
2023-06-12T19:35:00Z,31037,31028
2023-06-12T19:40:00Z,31020,31019
2023-06-12T19:45:00Z,31020,31017
2023-06-12T19:50:00Z,31017,31009
2023-06-12T19:55:00Z,31013,31011
2023-06-12T20:00:00Z,31010,31000
2023-06-12T20:05:00Z,31006,31008
2023-06-12T20:10:00Z,31012,31013
2023-06-12T20:15:00Z,31011,31027
2023-06-12T20:20:00Z,31024,31040
2023-06-12T20:25:00Z,31036,31039
2023-06-12T20:30:00Z,31033,31020
2023-06-12T20:35:00Z,31018,31013
2023-06-12T20:40:00Z,31009,30981
2023-06-12T20:45:00Z,30980,30946
2023-06-12T20:50:00Z,30945,30923
2023-06-12T20:55:00Z,30923,30915
2023-06-12T21:00:00Z,30913,30957
2023-06-12T21:05:00Z,30959,30960
2023-06-12T21:10:00Z,30960,30964
2023-06-12T21:15:00Z,30965,30959
2023-06-12T21:20:00Z,30958,30983
2023-06-12T21:25:00Z,30977,30981
2023-06-12T21:30:00Z,30982,30981
2023-06-12T21:35:00Z,30981,30981
2023-06-12T21:40:00Z,30980,30957
2023-06-12T21:45:00Z,30957,30933
2023-06-12T21:50:00Z,30927,30935
2023-06-12T21:55:00Z,30934,30940
2023-06-12T22:00:00Z,30936,30896
2023-06-12T22:05:00Z,30895,30954
2023-06-12T22:10:00Z,30957,31000
2023-06-12T22:15:00Z,31012,31024
2023-06-12T22:20:00Z,31025,31019
2023-06-12T22:25:00Z,31030,31022
2023-06-12T22:30:00Z,31021,31016
2023-06-12T22:35:00Z,31013,30970
2023-06-12T22:40:00Z,30967,30980
2023-06-12T22:45:00Z,30988,31003
2023-06-12T22:50:00Z,31008,31023
2023-06-12T22:55:00Z,31023,31027
2023-06-12T23:00:00Z,31026,31031
2023-06-12T23:05:00Z,31029,31040
2023-06-12T23:10:00Z,31034,31027
2023-06-12T23:15:00Z,31026,31017
2023-06-12T23:20:00Z,31017,31010
2023-06-12T23:25:00Z,31015,31010
2023-06-12T23:30:00Z,31011,30980
2023-06-12T23:35:00Z,30980,30956
2023-06-12T23:40:00Z,30954,31040
2023-06-12T23:45:00Z,31037,31050
2023-06-12T23:50:00Z,31051,31039
2023-06-12T23:55:00Z,31041,31032
2023-06-13T00:00:00Z,31032,31023
2023-06-13T00:05:00Z,31024,31023
2023-06-13T00:10:00Z,31021,31019
2023-06-13T00:15:00Z,31018,31012
2023-06-13T00:20:00Z,31020,31034
2023-06-13T00:25:00Z,31030,31055
2023-06-13T00:30:00Z,31057,31069
2023-06-13T00:35:00Z,31069,31038
2023-06-13T00:40:00Z,31040,31029
2023-06-13T00:45:00Z,31028,31046
2023-06-13T00:50:00Z,31034,31021
2023-06-13T00:55:00Z,31028,31074
2023-06-13T01:00:00Z,31074,31027
2023-06-13T01:05:00Z,31026,31056
2023-06-13T01:10:00Z,31042,31046
2023-06-13T01:15:00Z,31043,31082
2023-06-13T01:20:00Z,31083,31068
2023-06-13T01:25:00Z,31063,31051
2023-06-13T01:30:00Z,31051,31055
2023-06-13T01:35:00Z,31047,31049
2023-06-13T01:40:00Z,31048,31050
2023-06-13T01:45:00Z,31041,31039
2023-06-13T01:50:00Z,31039,31051
2023-06-13T01:55:00Z,31063,31057
2023-06-13T02:00:00Z,31056,31055
2023-06-13T02:05:00Z,31050,31028
2023-06-13T02:10:00Z,31036,31024
2023-06-13T02:15:00Z,31022,31047
2023-06-13T02:20:00Z,31041,31034
2023-06-13T02:25:00Z,31035,31042
2023-06-13T02:30:00Z,31039,31046
2023-06-13T02:35:00Z,31049,31048
2023-06-13T02:40:00Z,31048,31048
2023-06-13T02:45:00Z,31051,31028
2023-06-13T02:50:00Z,31033,31009
2023-06-13T02:55:00Z,31012,31008
2023-06-13T03:00:00Z,31010,30987
2023-06-13T03:05:00Z,30991,31031
2023-06-13T03:10:00Z,31025,31008
2023-06-13T03:15:00Z,31008,31015
2023-06-13T03:20:00Z,31015,31017
2023-06-13T03:25:00Z,31017,31023
2023-06-13T03:30:00Z,31023,31040
2023-06-13T03:35:00Z,31040,31024
2023-06-13T03:40:00Z,31020,30984
2023-06-13T03:45:00Z,30986,31002
2023-06-13T03:50:00Z,31001,30982
2023-06-13T03:55:00Z,30983,30979
2023-06-13T04:00:00Z,30982,30969
2023-06-13T04:05:00Z,30970,30957
2023-06-13T04:10:00Z,30952,30989
2023-06-13T04:15:00Z,30979,31011
2023-06-13T04:20:00Z,31011,30986
2023-06-13T04:25:00Z,30981,30941
2023-06-13T04:30:00Z,30936,30956
2023-06-13T04:35:00Z,30957,30929
2023-06-13T04:40:00Z,30923,30938
2023-06-13T04:45:00Z,30938,30939
2023-06-13T04:50:00Z,30937,30959
2023-06-13T04:55:00Z,30955,30962
2023-06-13T05:00:00Z,30961,30962
2023-06-13T05:05:00Z,30962,30962
2023-06-13T05:10:00Z,30962,30961
2023-06-13T05:15:00Z,30961,31007
2023-06-13T05:20:00Z,31007,31037
2023-06-13T05:25:00Z,31037,31048
2023-06-13T05:30:00Z,31049,31043
2023-06-13T05:35:00Z,31048,31054
2023-06-13T05:40:00Z,31055,31028
2023-06-13T05:45:00Z,31027,30933
2023-06-13T05:50:00Z,30933,30947
2023-06-13T05:55:00Z,30947,30955
2023-06-13T06:00:00Z,30955,30955
2023-06-13T06:05:00Z,30955,30940
2023-06-13T06:10:00Z,30938,30918
2023-06-13T06:15:00Z,30921,30905
2023-06-13T06:20:00Z,30907,30928
2023-06-13T06:25:00Z,30928,30933
2023-06-13T06:30:00Z,30938,30925
2023-06-13T06:35:00Z,30925,30921
2023-06-13T06:40:00Z,30920,30899
2023-06-13T06:45:00Z,30898,30925
2023-06-13T06:50:00Z,30924,30886
2023-06-13T06:55:00Z,30892,30897
2023-06-13T07:00:00Z,30879,30869
2023-06-13T07:05:00Z,30863,30877
2023-06-13T07:10:00Z,30876,30855
2023-06-13T07:15:00Z,30858,30887
2023-06-13T07:20:00Z,30887,30900
2023-06-13T07:25:00Z,30900,30927
2023-06-13T07:30:00Z,30926,30929
2023-06-13T07:35:00Z,30929,30930
2023-06-13T07:40:00Z,30930,30905
2023-06-13T07:45:00Z,30909,30918
2023-06-13T07:50:00Z,30905,30901
2023-06-13T07:55:00Z,30898,30905
2023-06-13T08:00:00Z,30901,30878
2023-06-13T08:05:00Z,30877,30870
2023-06-13T08:10:00Z,30849,30790
2023-06-13T08:15:00Z,30792,30796
2023-06-13T08:20:00Z,30793,30737
2023-06-13T08:25:00Z,30736,30716
2023-06-13T08:30:00Z,30704,30697
2023-06-13T08:35:00Z,30701,30690
2023-06-13T08:40:00Z,30676,30742
2023-06-13T08:45:00Z,30737,30745
2023-06-13T08:50:00Z,30745,30782
2023-06-13T08:55:00Z,30782,30708
2023-06-13T09:00:00Z,30700,30727
2023-06-13T09:05:00Z,30728,30725
2023-06-13T09:10:00Z,30726,30753
2023-06-13T09:15:00Z,30733,30757
2023-06-13T09:20:00Z,30750,30759
2023-06-13T09:25:00Z,30759,30763
2023-06-13T09:30:00Z,30762,30748
2023-06-13T09:35:00Z,30748,30785
2023-06-13T09:40:00Z,30775,30770
2023-06-13T09:45:00Z,30774,30782
2023-06-13T09:50:00Z,30778,30794
2023-06-13T09:55:00Z,30797,30807
2023-06-13T10:00:00Z,30810,30812
2023-06-13T10:05:00Z,30806,30798
2023-06-13T10:10:00Z,30804,30810
2023-06-13T10:15:00Z,30797,30796
2023-06-13T10:20:00Z,30799,30801
2023-06-13T10:25:00Z,30797,30803
2023-06-13T10:30:00Z,30804,30767
2023-06-13T10:35:00Z,30786,30774
2023-06-13T10:40:00Z,30774,30799
2023-06-13T10:45:00Z,30799,30809
2023-06-13T10:50:00Z,30809,30815
2023-06-13T10:55:00Z,30813,30803
2023-06-13T11:00:00Z,30804,30806
2023-06-13T11:05:00Z,30806,30806
2023-06-13T11:10:00Z,30808,30807
2023-06-13T11:15:00Z,30809,30801
2023-06-13T11:20:00Z,30802,30799
2023-06-13T11:25:00Z,30797,30793
2023-06-13T11:30:00Z,30793,30786
2023-06-13T11:35:00Z,30785,30782
2023-06-13T11:40:00Z,30781,30782
2023-06-13T11:45:00Z,30780,30795
2023-06-13T11:50:00Z,30795,30801
2023-06-13T11:55:00Z,30799,30822
2023-06-13T12:00:00Z,30828,30829
2023-06-13T12:05:00Z,30829,30829
2023-06-13T12:10:00Z,30829,30817
2023-06-13T12:15:00Z,30815,30786
2023-06-13T12:20:00Z,30785,30803
2023-06-13T12:25:00Z,30802,30815
2023-06-13T12:30:00Z,30815,30813
2023-06-13T12:35:00Z,30814,30821
2023-06-13T12:40:00Z,30823,30808
2023-06-13T12:45:00Z,30810,30793
2023-06-13T12:50:00Z,30799,30769
2023-06-13T12:55:00Z,30775,30771
2023-06-13T13:00:00Z,30767,30786
2023-06-13T13:05:00Z,30786,30797
2023-06-13T13:10:00Z,30797,30785
2023-06-13T13:15:00Z,30784,30807
2023-06-13T13:20:00Z,30807,30807
2023-06-13T13:25:00Z,30807,30807
2023-06-13T13:30:00Z,30807,30806
2023-06-13T13:35:00Z,30806,30787
2023-06-13T13:40:00Z,30787,30787
2023-06-13T13:45:00Z,30787,30776
2023-06-13T13:50:00Z,30775,30767
2023-06-13T13:55:00Z,30768,30758
2023-06-13T14:00:00Z,30758,30768
2023-06-13T14:05:00Z,30768,30795
2023-06-13T14:10:00Z,30789,30799
2023-06-13T14:15:00Z,30799,30814
2023-06-13T14:20:00Z,30813,30817
2023-06-13T14:25:00Z,30816,30820
2023-06-13T14:30:00Z,30821,30816
2023-06-13T14:35:00Z,30821,30821
2023-06-13T14:40:00Z,30821,30818
2023-06-13T14:45:00Z,30817,30800
2023-06-13T14:50:00Z,30800,30794
2023-06-13T14:55:00Z,30793,30795
2023-06-13T15:00:00Z,30794,30794
2023-06-13T15:05:00Z,30800,30814
2023-06-13T15:10:00Z,30815,30835
2023-06-13T15:15:00Z,30836,30836
2023-06-13T15:20:00Z,30836,30836
2023-06-13T15:25:00Z,30836,30836
2023-06-13T15:30:00Z,30835,30847
2023-06-13T15:35:00Z,30847,30847
2023-06-13T15:40:00Z,30847,30835
2023-06-13T15:45:00Z,30833,30834
2023-06-13T15:50:00Z,30836,30831
2023-06-13T15:55:00Z,30831,30836
2023-06-13T16:00:00Z,30838,30851
2023-06-13T16:05:00Z,30851,30851
2023-06-13T16:10:00Z,30849,30851
2023-06-13T16:15:00Z,30851,30832
2023-06-13T16:20:00Z,30833,30845
2023-06-13T16:25:00Z,30849,30847
2023-06-13T16:30:00Z,30845,30838
2023-06-13T16:35:00Z,30846,30841
2023-06-13T16:40:00Z,30842,30837
2023-06-13T16:45:00Z,30837,30834
2023-06-13T16:50:00Z,30845,30855
2023-06-13T16:55:00Z,30855,30853
2023-06-13T17:00:00Z,30855,30852
2023-06-13T17:05:00Z,30852,30828
2023-06-13T17:10:00Z,30829,30838
2023-06-13T17:15:00Z,30838,30845
2023-06-13T17:20:00Z,30845,30845
2023-06-13T17:25:00Z,30845,30845
2023-06-13T17:30:00Z,30845,30840
2023-06-13T17:35:00Z,30840,30844
2023-06-13T17:40:00Z,30843,30831
2023-06-13T17:45:00Z,30832,30828
2023-06-13T17:50:00Z,30828,30825
2023-06-13T17:55:00Z,30832,30836
2023-06-13T18:00:00Z,30830,30840
2023-06-13T18:05:00Z,30839,30852
2023-06-13T18:10:00Z,30852,30857
2023-06-13T18:15:00Z,30857,30860
2023-06-13T18:20:00Z,30853,30851
2023-06-13T18:25:00Z,30860,30864
2023-06-13T18:30:00Z,30855,30850
2023-06-13T18:35:00Z,30850,30841
2023-06-13T18:40:00Z,30841,30828
2023-06-13T18:45:00Z,30827,30829
2023-06-13T18:50:00Z,30834,30813
2023-06-13T18:55:00Z,30812,30810
2023-06-13T19:00:00Z,30810,30797
2023-06-13T19:05:00Z,30798,30806
2023-06-13T19:10:00Z,30803,30829
2023-06-13T19:15:00Z,30816,30826
2023-06-13T19:20:00Z,30826,30823
2023-06-13T19:25:00Z,30822,30782
2023-06-13T19:30:00Z,30781,30794
2023-06-13T19:35:00Z,30797,30809
2023-06-13T19:40:00Z,30806,30809
2023-06-13T19:45:00Z,30808,30794
2023-06-13T19:50:00Z,30807,30813
2023-06-13T19:55:00Z,30809,30812
2023-06-13T20:00:00Z,30814,30804
2023-06-13T20:05:00Z,30804,30808
2023-06-13T20:10:00Z,30813,30812
2023-06-13T20:15:00Z,30809,30804
2023-06-13T20:20:00Z,30803,30788
2023-06-13T20:25:00Z,30787,30785
2023-06-13T20:30:00Z,30785,30780
2023-06-13T20:35:00Z,30779,30778
2023-06-13T20:40:00Z,30783,30779
2023-06-13T20:45:00Z,30779,30777
2023-06-13T20:50:00Z,30777,30774
2023-06-13T20:55:00Z,30773,30770
2023-06-13T21:00:00Z,30762,30769
2023-06-13T21:05:00Z,30765,30768
2023-06-13T21:10:00Z,30768,30762
2023-06-13T21:15:00Z,30760,30700
2023-06-13T21:20:00Z,30700,30705
2023-06-13T21:25:00Z,30701,30736
2023-06-13T21:30:00Z,30736,30766
2023-06-13T21:35:00Z,30766,30776
2023-06-13T21:40:00Z,30775,30763
2023-06-13T21:45:00Z,30757,30740
2023-06-13T21:50:00Z,30743,30767
2023-06-13T21:55:00Z,30767,30765
2023-06-13T22:00:00Z,30761,30769
2023-06-13T22:05:00Z,30770,30772
2023-06-13T22:10:00Z,30769,30744
2023-06-13T22:15:00Z,30752,30751
2023-06-13T22:20:00Z,30747,30734
2023-06-13T22:25:00Z,30734,30729
2023-06-13T22:30:00Z,30738,30739
2023-06-13T22:35:00Z,30739,30736
2023-06-13T22:40:00Z,30735,30719
2023-06-13T22:45:00Z,30711,30709
2023-06-13T22:50:00Z,30709,30691
2023-06-13T22:55:00Z,30688,30683
2023-06-13T23:00:00Z,30683,30690
2023-06-13T23:05:00Z,30694,30689
2023-06-13T23:10:00Z,30682,30656
2023-06-13T23:15:00Z,30657,30689
2023-06-13T23:20:00Z,30689,30700
2023-06-13T23:25:00Z,30696,30668
2023-06-13T23:30:00Z,30668,30610
2023-06-13T23:35:00Z,30603,30516
2023-06-13T23:40:00Z,30503,30538
2023-06-13T23:45:00Z,30540,30523
2023-06-13T23:50:00Z,30523,30528
2023-06-13T23:55:00Z,30523,30435
2023-06-14T00:00:00Z,30411,30478
2023-06-14T00:05:00Z,30475,30468
2023-06-14T00:10:00Z,30471,30439
2023-06-14T00:15:00Z,30442,30482
2023-06-14T00:20:00Z,30464,30444
2023-06-14T00:25:00Z,30443,30439
2023-06-14T00:30:00Z,30439,30400
2023-06-14T00:35:00Z,30400,30436
2023-06-14T00:40:00Z,30436,30459
2023-06-14T00:45:00Z,30454,30469
2023-06-14T00:50:00Z,30466,30433
2023-06-14T00:55:00Z,30425,30406
2023-06-14T01:00:00Z,30398,30430
2023-06-14T01:05:00Z,30434,30384
2023-06-14T01:10:00Z,30393,30373
2023-06-14T01:15:00Z,30372,30377
2023-06-14T01:20:00Z,30376,30422
2023-06-14T01:25:00Z,30414,30390
2023-06-14T01:30:00Z,30392,30425
2023-06-14T01:35:00Z,30421,30404
2023-06-14T01:40:00Z,30403,30387
2023-06-14T01:45:00Z,30376,30369
2023-06-14T01:50:00Z,30359,30354
2023-06-14T01:55:00Z,30353,30320
2023-06-14T02:00:00Z,30317,30300
2023-06-14T02:05:00Z,30289,30267
2023-06-14T02:10:00Z,30288,30284
2023-06-14T02:15:00Z,30284,30312
2023-06-14T02:20:00Z,30305,30281
2023-06-14T02:25:00Z,30281,30227
2023-06-14T02:30:00Z,30224,30274
2023-06-14T02:35:00Z,30274,30283
2023-06-14T02:40:00Z,30286,30372
2023-06-14T02:45:00Z,30374,30347
2023-06-14T02:50:00Z,30344,30378
2023-06-14T02:55:00Z,30378,30360
2023-06-14T03:00:00Z,30359,30404
2023-06-14T03:05:00Z,30405,30381
2023-06-14T03:10:00Z,30377,30348
2023-06-14T03:15:00Z,30363,30408
2023-06-14T03:20:00Z,30405,30394
2023-06-14T03:25:00Z,30381,30396
2023-06-14T03:30:00Z,30395,30431
2023-06-14T03:35:00Z,30431,30409
2023-06-14T03:40:00Z,30423,30434
2023-06-14T03:45:00Z,30437,30396
2023-06-14T03:50:00Z,30396,30433
2023-06-14T03:55:00Z,30436,30415
2023-06-14T04:00:00Z,30417,30380
2023-06-14T04:05:00Z,30379,30359
2023-06-14T04:10:00Z,30357,30339
2023-06-14T04:15:00Z,30339,30318
2023-06-14T04:20:00Z,30312,30366
2023-06-14T04:25:00Z,30360,30376
2023-06-14T04:30:00Z,30375,30282
2023-06-14T04:35:00Z,30284,30279
2023-06-14T04:40:00Z,30278,30330
2023-06-14T04:45:00Z,30330,30330
2023-06-14T04:50:00Z,30329,30356
2023-06-14T04:55:00Z,30355,30356
2023-06-14T05:00:00Z,30353,30375
2023-06-14T05:05:00Z,30374,30378
2023-06-14T05:10:00Z,30381,30387
2023-06-14T05:15:00Z,30388,30425
2023-06-14T05:20:00Z,30426,30424
2023-06-14T05:25:00Z,30431,30444
2023-06-14T05:30:00Z,30444,30430
2023-06-14T05:35:00Z,30430,30447
2023-06-14T05:40:00Z,30446,30446
2023-06-14T05:45:00Z,30445,30435
2023-06-14T05:50:00Z,30437,30452
2023-06-14T05:55:00Z,30452,30462
2023-06-14T06:00:00Z,30461,30470
2023-06-14T06:05:00Z,30469,30500
2023-06-14T06:10:00Z,30499,30506
2023-06-14T06:15:00Z,30508,30497
2023-06-14T06:20:00Z,30497,30523
2023-06-14T06:25:00Z,30522,30572
2023-06-14T06:30:00Z,30563,30527
2023-06-14T06:35:00Z,30526,30531
2023-06-14T06:40:00Z,30527,30514
2023-06-14T06:45:00Z,30515,30525
2023-06-14T06:50:00Z,30522,30520
2023-06-14T06:55:00Z,30515,30530
2023-06-14T07:00:00Z,30535,30518
2023-06-14T07:05:00Z,30520,30569
2023-06-14T07:10:00Z,30560,30544
2023-06-14T07:15:00Z,30545,30526
2023-06-14T07:20:00Z,30526,30511
2023-06-14T07:25:00Z,30510,30471
2023-06-14T07:30:00Z,30467,30478
2023-06-14T07:35:00Z,30480,30460
2023-06-14T07:40:00Z,30459,30449
2023-06-14T07:45:00Z,30448,30481
2023-06-14T07:50:00Z,30476,30482
2023-06-14T07:55:00Z,30484,30499
2023-06-14T08:00:00Z,30499,30478
2023-06-14T08:05:00Z,30478,30484
2023-06-14T08:10:00Z,30484,30506
2023-06-14T08:15:00Z,30505,30513
2023-06-14T08:20:00Z,30512,30500
2023-06-14T08:25:00Z,30502,30509
2023-06-14T08:30:00Z,30509,30524
2023-06-14T08:35:00Z,30524,30530
2023-06-14T08:40:00Z,30524,30499
2023-06-14T08:45:00Z,30498,30516
2023-06-14T08:50:00Z,30514,30451
2023-06-14T08:55:00Z,30461,30439
2023-06-14T09:00:00Z,30439,30432
2023-06-14T09:05:00Z,30432,30466
2023-06-14T09:10:00Z,30468,30445
2023-06-14T09:15:00Z,30445,30456
2023-06-14T09:20:00Z,30458,30448
2023-06-14T09:25:00Z,30456,30475
2023-06-14T09:30:00Z,30475,30467
2023-06-14T09:35:00Z,30473,30494
2023-06-14T09:40:00Z,30494,30494
2023-06-14T09:45:00Z,30494,30484
2023-06-14T09:50:00Z,30484,30491
2023-06-14T09:55:00Z,30494,30468
2023-06-14T10:00:00Z,30480,30464
2023-06-14T10:05:00Z,30460,30455
2023-06-14T10:10:00Z,30455,30463
2023-06-14T10:15:00Z,30464,30459
2023-06-14T10:20:00Z,30461,30483
2023-06-14T10:25:00Z,30490,30494
2023-06-14T10:30:00Z,30494,30493
2023-06-14T10:35:00Z,30482,30441
2023-06-14T10:40:00Z,30440,30463
2023-06-14T10:45:00Z,30463,30438
2023-06-14T10:50:00Z,30438,30457
2023-06-14T10:55:00Z,30458,30474
2023-06-14T11:00:00Z,30471,30454
2023-06-14T11:05:00Z,30473,30481
2023-06-14T11:10:00Z,30479,30484
2023-06-14T11:15:00Z,30471,30506
2023-06-14T11:20:00Z,30501,30488
2023-06-14T11:25:00Z,30481,30464
2023-06-14T11:30:00Z,30463,30442
2023-06-14T11:35:00Z,30442,30463
2023-06-14T11:40:00Z,30458,30443
2023-06-14T11:45:00Z,30438,30437
2023-06-14T11:50:00Z,30436,30434
2023-06-14T11:55:00Z,30434,30446
2023-06-14T12:00:00Z,30444,30400
2023-06-14T12:05:00Z,30400,30425
2023-06-14T12:10:00Z,30420,30440
2023-06-14T12:15:00Z,30438,30474
2023-06-14T12:20:00Z,30477,30494
2023-06-14T12:25:00Z,30494,30498
2023-06-14T12:30:00Z,30498,30500
2023-06-14T12:35:00Z,30498,30526
2023-06-14T12:40:00Z,30527,30527
2023-06-14T12:45:00Z,30527,30493
2023-06-14T12:50:00Z,30501,30509
2023-06-14T12:55:00Z,30509,30501
2023-06-14T13:00:00Z,30498,30484
2023-06-14T13:05:00Z,30483,30482
2023-06-14T13:10:00Z,30478,30458
2023-06-14T13:15:00Z,30450,30477
2023-06-14T13:20:00Z,30467,30532
2023-06-14T13:25:00Z,30524,30507
2023-06-14T13:30:00Z,30508,30459
2023-06-14T13:35:00Z,30445,30443
2023-06-14T13:40:00Z,30443,30421
2023-06-14T13:45:00Z,30413,30400
2023-06-14T13:50:00Z,30403,30430
2023-06-14T13:55:00Z,30426,30419
2023-06-14T14:00:00Z,30420,30417
2023-06-14T14:05:00Z,30425,30419
2023-06-14T14:10:00Z,30409,30429
2023-06-14T14:15:00Z,30427,30405
